comunidades_y_ciudades_autónomas;año;precio_m2;salario_mensual_joven;superficie_util;metros_posibles;diferencia_m2
09 Cataluna;2020;2244;1723.71;Total;0.77;0.77
09 Cataluna;2020;2244;1723.71;Total;0.77;0.77
09 Cataluna;2020;2244;1723.71;Total;0.77;0.77
09 Cataluna;2020;2244;1723.71;Total;0.77;0.77
09 Cataluna;2020;2244;1723.71;Total;0.77;0.77
09 Cataluna;2020;2244;1723.71;Total;0.77;0.77
09 Cataluna;2020;2244;1723.71;Total;0.77;0.77
09 Cataluna;2020;2244;1723.71;Menos de 46 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Menos de 46 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Menos de 46 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Menos de 46 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Menos de 46 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Menos de 46 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 46 y 75 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 46 y 75 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 46 y 75 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 46 y 75 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 46 y 75 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 46 y 75 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 46 y 75 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 46 y 75 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 46 y 75 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 76 y 105 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 76 y 105 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 76 y 105 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 76 y 105 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 76 y 105 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 76 y 105 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 76 y 105 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 76 y 105 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 76 y 105 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 106 y 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 106 y 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 106 y 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 106 y 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 106 y 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 106 y 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 106 y 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 106 y 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Entre 106 y 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Más de 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Más de 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Más de 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Más de 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Más de 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Más de 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Más de 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Más de 150 m2;0.77;0.77
09 Cataluna;2020;2244;1723.71;Más de 150 m2;0.77;0.77
10 Comunitat Valenciana;2020;1413;1723.71;Total;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Total;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Total;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Total;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Total;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Total;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Total;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Total;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Total;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Menos de 46 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Menos de 46 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Menos de 46 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Menos de 46 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Menos de 46 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 46 y 75 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 46 y 75 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 46 y 75 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 46 y 75 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 46 y 75 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 46 y 75 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 46 y 75 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 46 y 75 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 76 y 105 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 76 y 105 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 76 y 105 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 76 y 105 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 76 y 105 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 76 y 105 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 76 y 105 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 76 y 105 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 76 y 105 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 106 y 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 106 y 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 106 y 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 106 y 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 106 y 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 106 y 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 106 y 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Entre 106 y 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Más de 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Más de 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Más de 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Más de 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Más de 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Más de 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Más de 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Más de 150 m2;1.22;1.22
10 Comunitat Valenciana;2020;1413;1723.71;Más de 150 m2;1.22;1.22
11 Extremadura;2020;921;1723.71;Total;1.87;1.87
11 Extremadura;2020;921;1723.71;Total;1.87;1.87
11 Extremadura;2020;921;1723.71;Total;1.87;1.87
11 Extremadura;2020;921;1723.71;Total;1.87;1.87
11 Extremadura;2020;921;1723.71;Total;1.87;1.87
11 Extremadura;2020;921;1723.71;Total;1.87;1.87
11 Extremadura;2020;921;1723.71;Total;1.87;1.87
11 Extremadura;2020;921;1723.71;Total;1.87;1.87
11 Extremadura;2020;921;1723.71;Total;1.87;1.87
11 Extremadura;2020;921;1723.71;Menos de 46 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Menos de 46 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Menos de 46 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Menos de 46 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Menos de 46 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Menos de 46 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 46 y 75 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 46 y 75 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 46 y 75 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 46 y 75 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 46 y 75 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 46 y 75 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 46 y 75 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 76 y 105 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 76 y 105 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 76 y 105 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 76 y 105 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 76 y 105 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 76 y 105 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 76 y 105 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 76 y 105 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 106 y 150 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 106 y 150 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 106 y 150 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 106 y 150 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 106 y 150 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 106 y 150 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Entre 106 y 150 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Más de 150 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Más de 150 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Más de 150 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Más de 150 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Más de 150 m2;1.87;1.87
11 Extremadura;2020;921;1723.71;Más de 150 m2;1.87;1.87
12 Galicia;2020;1327;1723.71;Total;1.3;1.3
12 Galicia;2020;1327;1723.71;Total;1.3;1.3
12 Galicia;2020;1327;1723.71;Total;1.3;1.3
12 Galicia;2020;1327;1723.71;Total;1.3;1.3
12 Galicia;2020;1327;1723.71;Total;1.3;1.3
12 Galicia;2020;1327;1723.71;Total;1.3;1.3
12 Galicia;2020;1327;1723.71;Total;1.3;1.3
12 Galicia;2020;1327;1723.71;Total;1.3;1.3
12 Galicia;2020;1327;1723.71;Total;1.3;1.3
12 Galicia;2020;1327;1723.71;Menos de 46 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Menos de 46 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Menos de 46 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Menos de 46 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Menos de 46 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Menos de 46 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 46 y 75 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 46 y 75 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 46 y 75 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 46 y 75 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 46 y 75 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 46 y 75 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 46 y 75 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 76 y 105 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 76 y 105 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 76 y 105 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 76 y 105 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 76 y 105 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 76 y 105 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 76 y 105 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 76 y 105 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 76 y 105 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 106 y 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 106 y 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 106 y 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 106 y 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 106 y 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 106 y 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 106 y 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Entre 106 y 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Más de 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Más de 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Más de 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Más de 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Más de 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Más de 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Más de 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Más de 150 m2;1.3;1.3
12 Galicia;2020;1327;1723.71;Más de 150 m2;1.3;1.3
13 Madrid, Comunidad De;2020;2774;1723.71;Total;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Total;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Total;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Total;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Total;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Total;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Total;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Total;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Total;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Menos de 46 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Menos de 46 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Menos de 46 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Menos de 46 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Menos de 46 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Menos de 46 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Menos de 46 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 46 y 75 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 46 y 75 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 46 y 75 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 46 y 75 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 46 y 75 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 46 y 75 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 46 y 75 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 46 y 75 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 76 y 105 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 76 y 105 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 76 y 105 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 76 y 105 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 76 y 105 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 76 y 105 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 76 y 105 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 76 y 105 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 76 y 105 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 106 y 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 106 y 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 106 y 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 106 y 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 106 y 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 106 y 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 106 y 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 106 y 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Entre 106 y 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Más de 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Más de 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Más de 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Más de 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Más de 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Más de 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Más de 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Más de 150 m2;0.62;0.62
13 Madrid, Comunidad De;2020;2774;1723.71;Más de 150 m2;0.62;0.62
14 Murcia, Region De;2020;1048;1723.71;Total;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Total;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Total;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Total;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Total;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Total;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Total;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Total;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Total;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Menos de 46 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Menos de 46 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Menos de 46 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 46 y 75 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 46 y 75 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 46 y 75 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 46 y 75 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 46 y 75 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 46 y 75 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 76 y 105 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 76 y 105 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 76 y 105 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 76 y 105 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 76 y 105 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 76 y 105 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 76 y 105 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 76 y 105 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 76 y 105 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 106 y 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 106 y 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 106 y 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 106 y 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 106 y 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 106 y 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Entre 106 y 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Más de 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Más de 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Más de 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Más de 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Más de 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Más de 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Más de 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Más de 150 m2;1.64;1.64
14 Murcia, Region De;2020;1048;1723.71;Más de 150 m2;1.64;1.64
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Total;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Total;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Total;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Total;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Total;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Total;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Total;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Total;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Total;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Menos de 46 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Menos de 46 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 46 y 75 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 46 y 75 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 46 y 75 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 46 y 75 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 46 y 75 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 46 y 75 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 46 y 75 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 46 y 75 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 76 y 105 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 76 y 105 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 76 y 105 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 76 y 105 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 76 y 105 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 76 y 105 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 76 y 105 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 76 y 105 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 106 y 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 106 y 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 106 y 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 106 y 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 106 y 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 106 y 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 106 y 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Entre 106 y 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Más de 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Más de 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Más de 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Más de 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Más de 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Más de 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Más de 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Más de 150 m2;1.19;1.19
15 Navarra, Comunidad Foral De;2020;1451;1723.71;Más de 150 m2;1.19;1.19
16 Pais Vasco;2020;2641;1723.71;Total;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Total;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Total;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Total;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Total;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Total;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Total;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Total;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Total;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Menos de 46 m2;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Menos de 46 m2;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Menos de 46 m2;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Menos de 46 m2;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Menos de 46 m2;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Menos de 46 m2;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Entre 46 y 75 m2;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Entre 46 y 75 m2;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Entre 46 y 75 m2;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Entre 46 y 75 m2;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Entre 46 y 75 m2;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Entre 46 y 75 m2;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Entre 46 y 75 m2;0.65;0.65
16 Pais Vasco;2020;2641;1723.71;Entre 46 y 75 m2;0.65;0.65
