comunidades_y_ciudades_autónomas,tipo_vivienda,tipo_indicador,periodo,total,fecha,año,mes,trimestre
12 Galicia,General,Variación en lo que va de año,2024T4,10.5,2024-10-01,2024,10,4
12 Galicia,General,Variación en lo que va de año,2024T3,9.2,2024-07-01,2024,7,3
12 Galicia,General,Variación en lo que va de año,2024T2,6.3,2024-04-01,2024,4,2
12 Galicia,General,Variación en lo que va de año,2024T1,2.9,2024-01-01,2024,1,1
12 Galicia,General,Variación en lo que va de año,2023T4,3.4,2023-10-01,2023,10,4
12 Galicia,General,Variación en lo que va de año,2023T3,5.2,2023-07-01,2023,7,3
12 Galicia,General,Variación en lo que va de año,2023T2,3.0,2023-04-01,2023,4,2
12 Galicia,General,Variación en lo que va de año,2023T1,1.3,2023-01-01,2023,1,1
12 Galicia,General,Variación en lo que va de año,2022T4,4.5,2022-10-01,2022,10,4
12 Galicia,General,Variación en lo que va de año,2022T3,5.1,2022-07-01,2022,7,3
12 Galicia,General,Variación en lo que va de año,2022T2,4.4,2022-04-01,2022,4,2
12 Galicia,General,Variación en lo que va de año,2022T1,2.4,2022-01-01,2022,1,1
12 Galicia,General,Variación en lo que va de año,2021T4,6.8,2021-10-01,2021,10,4
12 Galicia,General,Variación en lo que va de año,2021T3,5.8,2021-07-01,2021,7,3
12 Galicia,General,Variación en lo que va de año,2021T2,3.6,2021-04-01,2021,4,2
12 Galicia,General,Variación en lo que va de año,2021T1,1.0,2021-01-01,2021,1,1
12 Galicia,General,Variación en lo que va de año,2020T4,1.2,2020-10-01,2020,10,4
12 Galicia,General,Variación en lo que va de año,2020T3,1.2,2020-07-01,2020,7,3
12 Galicia,General,Variación en lo que va de año,2020T2,1.3,2020-04-01,2020,4,2
12 Galicia,General,Variación en lo que va de año,2020T1,-0.1,2020-01-01,2020,1,1
12 Galicia,General,Variación en lo que va de año,2019T4,3.9,2019-10-01,2019,10,4
12 Galicia,General,Variación en lo que va de año,2019T3,3.2,2019-07-01,2019,7,3
12 Galicia,General,Variación en lo que va de año,2019T2,2.5,2019-04-01,2019,4,2
12 Galicia,General,Variación en lo que va de año,2019T1,0.5,2019-01-01,2019,1,1
12 Galicia,General,Variación en lo que va de año,2018T4,4.1,2018-10-01,2018,10,4
12 Galicia,General,Variación en lo que va de año,2018T3,3.5,2018-07-01,2018,7,3
12 Galicia,General,Variación en lo que va de año,2018T2,1.7,2018-04-01,2018,4,2
12 Galicia,General,Variación en lo que va de año,2018T1,1.0,2018-01-01,2018,1,1
12 Galicia,General,Variación en lo que va de año,2017T4,2.9,2017-10-01,2017,10,4
12 Galicia,General,Variación en lo que va de año,2017T3,2.3,2017-07-01,2017,7,3
12 Galicia,General,Variación en lo que va de año,2017T2,0.7,2017-04-01,2017,4,2
12 Galicia,General,Variación en lo que va de año,2017T1,0.7,2017-01-01,2017,1,1
12 Galicia,General,Variación en lo que va de año,2016T4,2.1,2016-10-01,2016,10,4
12 Galicia,General,Variación en lo que va de año,2016T3,2.7,2016-07-01,2016,7,3
12 Galicia,General,Variación en lo que va de año,2016T2,1.8,2016-04-01,2016,4,2
12 Galicia,General,Variación en lo que va de año,2016T1,1.5,2016-01-01,2016,1,1
12 Galicia,General,Variación en lo que va de año,2015T4,1.7,2015-10-01,2015,10,4
12 Galicia,General,Variación en lo que va de año,2015T3,3.1,2015-07-01,2015,7,3
12 Galicia,General,Variación en lo que va de año,2015T2,2.2,2015-04-01,2015,4,2
12 Galicia,General,Variación en lo que va de año,2015T1,-0.1,2015-01-01,2015,1,1
12 Galicia,General,Variación en lo que va de año,2014T4,1.0,2014-10-01,2014,10,4
12 Galicia,General,Variación en lo que va de año,2014T3,1.6,2014-07-01,2014,7,3
12 Galicia,General,Variación en lo que va de año,2014T2,2.5,2014-04-01,2014,4,2
12 Galicia,General,Variación en lo que va de año,2014T1,0.3,2014-01-01,2014,1,1
12 Galicia,General,Variación en lo que va de año,2013T4,-10.9,2013-10-01,2013,10,4
12 Galicia,General,Variación en lo que va de año,2013T3,-7.6,2013-07-01,2013,7,3
12 Galicia,General,Variación en lo que va de año,2013T2,-8.7,2013-04-01,2013,4,2
12 Galicia,General,Variación en lo que va de año,2013T1,-7.1,2013-01-01,2013,1,1
12 Galicia,General,Variación en lo que va de año,2012T4,-12.6,2012-10-01,2012,10,4
12 Galicia,General,Variación en lo que va de año,2012T3,-13.1,2012-07-01,2012,7,3
12 Galicia,General,Variación en lo que va de año,2012T2,-8.4,2012-04-01,2012,4,2
12 Galicia,General,Variación en lo que va de año,2012T1,-6.2,2012-01-01,2012,1,1
12 Galicia,General,Variación en lo que va de año,2011T4,-7.9,2011-10-01,2011,10,4
12 Galicia,General,Variación en lo que va de año,2011T3,-5.4,2011-07-01,2011,7,3
12 Galicia,General,Variación en lo que va de año,2011T2,-3.3,2011-04-01,2011,4,2
12 Galicia,General,Variación en lo que va de año,2011T1,-2.8,2011-01-01,2011,1,1
12 Galicia,General,Variación en lo que va de año,2010T4,-1.4,2010-10-01,2010,10,4
12 Galicia,General,Variación en lo que va de año,2010T3,-2.9,2010-07-01,2010,7,3
12 Galicia,General,Variación en lo que va de año,2010T2,0.9,2010-04-01,2010,4,2
12 Galicia,General,Variación en lo que va de año,2010T1,-1.2,2010-01-01,2010,1,1
12 Galicia,General,Variación en lo que va de año,2009T4,-1.5,2009-10-01,2009,10,4
12 Galicia,General,Variación en lo que va de año,2009T3,-1.1,2009-07-01,2009,7,3
12 Galicia,General,Variación en lo que va de año,2009T2,0.2,2009-04-01,2009,4,2
12 Galicia,General,Variación en lo que va de año,2009T1,-0.3,2009-01-01,2009,1,1
12 Galicia,General,Variación en lo que va de año,2008T4,-0.4,2008-10-01,2008,10,4
12 Galicia,General,Variación en lo que va de año,2008T3,0.5,2008-07-01,2008,7,3
12 Galicia,General,Variación en lo que va de año,2008T2,0.6,2008-04-01,2008,4,2
12 Galicia,General,Variación en lo que va de año,2008T1,-0.1,2008-01-01,2008,1,1
12 Galicia,General,Variación en lo que va de año,2007T4,9.8,2007-10-01,2007,10,4
12 Galicia,General,Variación en lo que va de año,2007T3,7.8,2007-07-01,2007,7,3
12 Galicia,General,Variación en lo que va de año,2007T2,5.5,2007-04-01,2007,4,2
12 Galicia,General,Variación en lo que va de año,2007T1,2.3,2007-01-01,2007,1,1
12 Galicia,Vivienda nueva,Índice,2025T1,184.622,2025-01-01,2025,1,1
12 Galicia,Vivienda nueva,Índice,2024T4,177.017,2024-10-01,2024,10,4
12 Galicia,Vivienda nueva,Índice,2024T3,175.35,2024-07-01,2024,7,3
12 Galicia,Vivienda nueva,Índice,2024T2,172.325,2024-04-01,2024,4,2
12 Galicia,Vivienda nueva,Índice,2024T1,170.54,2024-01-01,2024,1,1
12 Galicia,Vivienda nueva,Índice,2023T4,159.099,2023-10-01,2023,10,4
12 Galicia,Vivienda nueva,Índice,2023T3,164.769,2023-07-01,2023,7,3
12 Galicia,Vivienda nueva,Índice,2023T2,160.48,2023-04-01,2023,4,2
12 Galicia,Vivienda nueva,Índice,2023T1,157.749,2023-01-01,2023,1,1
12 Galicia,Vivienda nueva,Índice,2022T4,149.137,2022-10-01,2022,10,4
12 Galicia,Vivienda nueva,Índice,2022T3,147.224,2022-07-01,2022,7,3
12 Galicia,Vivienda nueva,Índice,2022T2,145.645,2022-04-01,2022,4,2
12 Galicia,Vivienda nueva,Índice,2022T1,144.565,2022-01-01,2022,1,1
12 Galicia,Vivienda nueva,Índice,2021T4,139.316,2021-10-01,2021,10,4
12 Galicia,Vivienda nueva,Índice,2021T3,138.95,2021-07-01,2021,7,3
12 Galicia,Vivienda nueva,Índice,2021T2,134.494,2021-04-01,2021,4,2
12 Galicia,Vivienda nueva,Índice,2021T1,132.331,2021-01-01,2021,1,1
12 Galicia,Vivienda nueva,Índice,2020T4,131.101,2020-10-01,2020,10,4
12 Galicia,Vivienda nueva,Índice,2020T3,136.784,2020-07-01,2020,7,3
12 Galicia,Vivienda nueva,Índice,2020T2,129.906,2020-04-01,2020,4,2
12 Galicia,Vivienda nueva,Índice,2020T1,130.088,2020-01-01,2020,1,1
12 Galicia,Vivienda nueva,Índice,2019T4,127.941,2019-10-01,2019,10,4
12 Galicia,Vivienda nueva,Índice,2019T3,124.295,2019-07-01,2019,7,3
12 Galicia,Vivienda nueva,Índice,2019T2,124.711,2019-04-01,2019,4,2
12 Galicia,Vivienda nueva,Índice,2019T1,123.369,2019-01-01,2019,1,1
12 Galicia,Vivienda nueva,Índice,2018T4,120.868,2018-10-01,2018,10,4
12 Galicia,Vivienda nueva,Índice,2018T3,117.304,2018-07-01,2018,7,3
12 Galicia,Vivienda nueva,Índice,2018T2,114.485,2018-04-01,2018,4,2
12 Galicia,Vivienda nueva,Índice,2018T1,115.0,2018-01-01,2018,1,1
12 Galicia,Vivienda nueva,Índice,2017T4,109.707,2017-10-01,2017,10,4
12 Galicia,Vivienda nueva,Índice,2017T3,110.53,2017-07-01,2017,7,3
12 Galicia,Vivienda nueva,Índice,2017T2,108.531,2017-04-01,2017,4,2
12 Galicia,Vivienda nueva,Índice,2017T1,106.753,2017-01-01,2017,1,1
12 Galicia,Vivienda nueva,Índice,2016T4,104.505,2016-10-01,2016,10,4
12 Galicia,Vivienda nueva,Índice,2016T3,106.252,2016-07-01,2016,7,3
12 Galicia,Vivienda nueva,Índice,2016T2,106.389,2016-04-01,2016,4,2
12 Galicia,Vivienda nueva,Índice,2016T1,104.044,2016-01-01,2016,1,1
12 Galicia,Vivienda nueva,Índice,2015T4,101.063,2015-10-01,2015,10,4
12 Galicia,Vivienda nueva,Índice,2015T3,100.762,2015-07-01,2015,7,3
12 Galicia,Vivienda nueva,Índice,2015T2,99.195,2015-04-01,2015,4,2
12 Galicia,Vivienda nueva,Índice,2015T1,98.98,2015-01-01,2015,1,1
12 Galicia,Vivienda nueva,Índice,2014T4,95.825,2014-10-01,2014,10,4
12 Galicia,Vivienda nueva,Índice,2014T3,98.545,2014-07-01,2014,7,3
12 Galicia,Vivienda nueva,Índice,2014T2,98.656,2014-04-01,2014,4,2
12 Galicia,Vivienda nueva,Índice,2014T1,96.038,2014-01-01,2014,1,1
12 Galicia,Vivienda nueva,Índice,2013T4,93.745,2013-10-01,2013,10,4
12 Galicia,Vivienda nueva,Índice,2013T3,99.215,2013-07-01,2013,7,3
12 Galicia,Vivienda nueva,Índice,2013T2,97.51,2013-04-01,2013,4,2
12 Galicia,Vivienda nueva,Índice,2013T1,99.764,2013-01-01,2013,1,1
12 Galicia,Vivienda nueva,Índice,2012T4,106.889,2012-10-01,2012,10,4
12 Galicia,Vivienda nueva,Índice,2012T3,106.502,2012-07-01,2012,7,3
12 Galicia,Vivienda nueva,Índice,2012T2,111.518,2012-04-01,2012,4,2
12 Galicia,Vivienda nueva,Índice,2012T1,113.659,2012-01-01,2012,1,1
12 Galicia,Vivienda nueva,Índice,2011T4,121.633,2011-10-01,2011,10,4
12 Galicia,Vivienda nueva,Índice,2011T3,124.392,2011-07-01,2011,7,3
12 Galicia,Vivienda nueva,Índice,2011T2,126.795,2011-04-01,2011,4,2
12 Galicia,Vivienda nueva,Índice,2011T1,127.048,2011-01-01,2011,1,1
12 Galicia,Vivienda nueva,Índice,2010T4,128.98,2010-10-01,2010,10,4
12 Galicia,Vivienda nueva,Índice,2010T3,127.679,2010-07-01,2010,7,3
12 Galicia,Vivienda nueva,Índice,2010T2,133.099,2010-04-01,2010,4,2
12 Galicia,Vivienda nueva,Índice,2010T1,130.489,2010-01-01,2010,1,1
12 Galicia,Vivienda nueva,Índice,2009T4,131.73,2009-10-01,2009,10,4
12 Galicia,Vivienda nueva,Índice,2009T3,132.965,2009-07-01,2009,7,3
12 Galicia,Vivienda nueva,Índice,2009T2,134.209,2009-04-01,2009,4,2
12 Galicia,Vivienda nueva,Índice,2009T1,133.929,2009-01-01,2009,1,1
12 Galicia,Vivienda nueva,Índice,2008T4,133.5,2008-10-01,2008,10,4
12 Galicia,Vivienda nueva,Índice,2008T3,133.9,2008-07-01,2008,7,3
12 Galicia,Vivienda nueva,Índice,2008T2,132.297,2008-04-01,2008,4,2
12 Galicia,Vivienda nueva,Índice,2008T1,130.134,2008-01-01,2008,1,1
12 Galicia,Vivienda nueva,Índice,2007T4,129.624,2007-10-01,2007,10,4
12 Galicia,Vivienda nueva,Índice,2007T3,125.602,2007-07-01,2007,7,3
12 Galicia,Vivienda nueva,Índice,2007T2,121.82,2007-04-01,2007,4,2
12 Galicia,Vivienda nueva,Índice,2007T1,118.588,2007-01-01,2007,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2025T1,4.3,2025-01-01,2025,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2024T4,1.0,2024-10-01,2024,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2024T3,1.8,2024-07-01,2024,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2024T2,1.0,2024-04-01,2024,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2024T1,7.2,2024-01-01,2024,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2023T4,-3.4,2023-10-01,2023,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2023T3,2.7,2023-07-01,2023,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2023T2,1.7,2023-04-01,2023,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2023T1,5.8,2023-01-01,2023,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2022T4,1.3,2022-10-01,2022,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2022T3,1.1,2022-07-01,2022,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2022T2,0.7,2022-04-01,2022,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2022T1,3.8,2022-01-01,2022,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2021T4,0.3,2021-10-01,2021,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2021T3,3.3,2021-07-01,2021,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2021T2,1.6,2021-04-01,2021,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2021T1,0.9,2021-01-01,2021,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2020T4,-4.2,2020-10-01,2020,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2020T3,5.3,2020-07-01,2020,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2020T2,-0.1,2020-04-01,2020,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2020T1,1.7,2020-01-01,2020,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2019T4,2.9,2019-10-01,2019,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2019T3,-0.3,2019-07-01,2019,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2019T2,1.1,2019-04-01,2019,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2019T1,2.1,2019-01-01,2019,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2018T4,3.0,2018-10-01,2018,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2018T3,2.5,2018-07-01,2018,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2018T2,-0.4,2018-04-01,2018,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2018T1,4.8,2018-01-01,2018,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2017T4,-0.7,2017-10-01,2017,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2017T3,1.8,2017-07-01,2017,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2017T2,1.7,2017-04-01,2017,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2017T1,2.2,2017-01-01,2017,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2016T4,-1.6,2016-10-01,2016,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2016T3,-0.1,2016-07-01,2016,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2016T2,2.3,2016-04-01,2016,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2016T1,2.9,2016-01-01,2016,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2015T4,0.3,2015-10-01,2015,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2015T3,1.6,2015-07-01,2015,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2015T2,0.2,2015-04-01,2015,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2015T1,3.3,2015-01-01,2015,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2014T4,-2.8,2014-10-01,2014,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2014T3,-0.1,2014-07-01,2014,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2014T2,2.7,2014-04-01,2014,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2014T1,2.4,2014-01-01,2014,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2013T4,-5.5,2013-10-01,2013,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2013T3,1.7,2013-07-01,2013,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2013T2,-2.3,2013-04-01,2013,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2013T1,-6.7,2013-01-01,2013,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2012T4,0.4,2012-10-01,2012,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2012T3,-4.5,2012-07-01,2012,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2012T2,-1.9,2012-04-01,2012,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2012T1,-6.6,2012-01-01,2012,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2011T4,-2.2,2011-10-01,2011,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2011T3,-1.9,2011-07-01,2011,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2011T2,-0.2,2011-04-01,2011,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2011T1,-1.5,2011-01-01,2011,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2010T4,1.0,2010-10-01,2010,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2010T3,-4.1,2010-07-01,2010,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2010T2,2.0,2010-04-01,2010,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2010T1,-0.9,2010-01-01,2010,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2009T4,-0.9,2009-10-01,2009,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2009T3,-0.9,2009-07-01,2009,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2009T2,0.2,2009-04-01,2009,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2009T1,0.3,2009-01-01,2009,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2008T4,-0.3,2008-10-01,2008,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2008T3,1.2,2008-07-01,2008,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2008T2,1.7,2008-04-01,2008,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2008T1,0.4,2008-01-01,2008,1,1
12 Galicia,Vivienda nueva,Variación trimestral,2007T4,3.2,2007-10-01,2007,10,4
12 Galicia,Vivienda nueva,Variación trimestral,2007T3,3.1,2007-07-01,2007,7,3
12 Galicia,Vivienda nueva,Variación trimestral,2007T2,2.7,2007-04-01,2007,4,2
12 Galicia,Vivienda nueva,Variación trimestral,2007T1,2.6,2007-01-01,2007,1,1
12 Galicia,Vivienda nueva,Variación anual,2025T1,8.3,2025-01-01,2025,1,1
12 Galicia,Vivienda nueva,Variación anual,2024T4,11.3,2024-10-01,2024,10,4
12 Galicia,Vivienda nueva,Variación anual,2024T3,6.4,2024-07-01,2024,7,3
12 Galicia,Vivienda nueva,Variación anual,2024T2,7.4,2024-04-01,2024,4,2
12 Galicia,Vivienda nueva,Variación anual,2024T1,8.1,2024-01-01,2024,1,1
12 Galicia,Vivienda nueva,Variación anual,2023T4,6.7,2023-10-01,2023,10,4
12 Galicia,Vivienda nueva,Variación anual,2023T3,11.9,2023-07-01,2023,7,3
12 Galicia,Vivienda nueva,Variación anual,2023T2,10.2,2023-04-01,2023,4,2
12 Galicia,Vivienda nueva,Variación anual,2023T1,9.1,2023-01-01,2023,1,1
12 Galicia,Vivienda nueva,Variación anual,2022T4,7.0,2022-10-01,2022,10,4
12 Galicia,Vivienda nueva,Variación anual,2022T3,6.0,2022-07-01,2022,7,3
12 Galicia,Vivienda nueva,Variación anual,2022T2,8.3,2022-04-01,2022,4,2
12 Galicia,Vivienda nueva,Variación anual,2022T1,9.2,2022-01-01,2022,1,1
12 Galicia,Vivienda nueva,Variación anual,2021T4,6.3,2021-10-01,2021,10,4
12 Galicia,Vivienda nueva,Variación anual,2021T3,1.6,2021-07-01,2021,7,3
12 Galicia,Vivienda nueva,Variación anual,2021T2,3.5,2021-04-01,2021,4,2
12 Galicia,Vivienda nueva,Variación anual,2021T1,1.7,2021-01-01,2021,1,1
12 Galicia,Vivienda nueva,Variación anual,2020T4,2.5,2020-10-01,2020,10,4
12 Galicia,Vivienda nueva,Variación anual,2020T3,10.0,2020-07-01,2020,7,3
12 Galicia,Vivienda nueva,Variación anual,2020T2,4.2,2020-04-01,2020,4,2
12 Galicia,Vivienda nueva,Variación anual,2020T1,5.4,2020-01-01,2020,1,1
12 Galicia,Vivienda nueva,Variación anual,2019T4,5.9,2019-10-01,2019,10,4
12 Galicia,Vivienda nueva,Variación anual,2019T3,6.0,2019-07-01,2019,7,3
12 Galicia,Vivienda nueva,Variación anual,2019T2,8.9,2019-04-01,2019,4,2
12 Galicia,Vivienda nueva,Variación anual,2019T1,7.3,2019-01-01,2019,1,1
12 Galicia,Vivienda nueva,Variación anual,2018T4,10.2,2018-10-01,2018,10,4
12 Galicia,Vivienda nueva,Variación anual,2018T3,6.1,2018-07-01,2018,7,3
12 Galicia,Vivienda nueva,Variación anual,2018T2,5.5,2018-04-01,2018,4,2
12 Galicia,Vivienda nueva,Variación anual,2018T1,7.7,2018-01-01,2018,1,1
12 Galicia,Vivienda nueva,Variación anual,2017T4,5.0,2017-10-01,2017,10,4
12 Galicia,Vivienda nueva,Variación anual,2017T3,4.0,2017-07-01,2017,7,3
12 Galicia,Vivienda nueva,Variación anual,2017T2,2.0,2017-04-01,2017,4,2
12 Galicia,Vivienda nueva,Variación anual,2017T1,2.6,2017-01-01,2017,1,1
12 Galicia,Vivienda nueva,Variación anual,2016T4,3.4,2016-10-01,2016,10,4
12 Galicia,Vivienda nueva,Variación anual,2016T3,5.4,2016-07-01,2016,7,3
12 Galicia,Vivienda nueva,Variación anual,2016T2,7.3,2016-04-01,2016,4,2
12 Galicia,Vivienda nueva,Variación anual,2016T1,5.1,2016-01-01,2016,1,1
12 Galicia,Vivienda nueva,Variación anual,2015T4,5.5,2015-10-01,2015,10,4
12 Galicia,Vivienda nueva,Variación anual,2015T3,2.2,2015-07-01,2015,7,3
12 Galicia,Vivienda nueva,Variación anual,2015T2,0.5,2015-04-01,2015,4,2
12 Galicia,Vivienda nueva,Variación anual,2015T1,3.1,2015-01-01,2015,1,1
12 Galicia,Vivienda nueva,Variación anual,2014T4,2.2,2014-10-01,2014,10,4
12 Galicia,Vivienda nueva,Variación anual,2014T3,-0.7,2014-07-01,2014,7,3
