comunidades_y_ciudades_autónomas,superficie_util,tamaño_hogar,año,total,estimado
"15 Navarra, Comunidad Foral De",Menos de 46 m2,2 personas,2013,1.0,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,3 personas,2019,0.3,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,3 personas,2018,0.2,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,3 personas,2017,0.1,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,3 personas,2016,0.5,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,3 personas,2015,0.4,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,3 personas,2013,0.2,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,4 personas,2019,0.1,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,4 personas,2018,0.1,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,4 personas,2016,0.3,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,4 personas,2015,0.1,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,4 personas,2013,0.3,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,5 personas,2019,0.1,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,5 personas,2017,0.1,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,7 personas,2019,0.1,False
"15 Navarra, Comunidad Foral De",Menos de 46 m2,7 personas,2014,0.1,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,Total,2020,51.4,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,Total,2019,42.7,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,Total,2018,53.7,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,Total,2017,48.3,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,Total,2016,42.5,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,Total,2015,52.2,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,Total,2014,47.3,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,Total,2013,53.6,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,1 persona,2020,21.7,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,1 persona,2019,16.1,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,1 persona,2018,21.9,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,1 persona,2017,22.9,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,1 persona,2016,18.5,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,1 persona,2015,21.5,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,1 persona,2014,19.8,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,1 persona,2013,21.1,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,2 personas,2020,15.7,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,2 personas,2019,14.6,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,2 personas,2018,17.8,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,2 personas,2017,12.5,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,2 personas,2016,13.3,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,2 personas,2015,15.8,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,2 personas,2014,11.8,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,2 personas,2013,16.5,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,3 personas,2020,6.5,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,3 personas,2019,6.4,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,3 personas,2018,7.8,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,3 personas,2017,7.7,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,3 personas,2016,6.2,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,3 personas,2015,7.3,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,3 personas,2014,9.2,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,3 personas,2013,9.0,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,4 personas,2020,4.9,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,4 personas,2019,3.6,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,4 personas,2018,4.4,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,4 personas,2017,3.5,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,4 personas,2016,3.4,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,4 personas,2015,7.0,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,4 personas,2014,5.1,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,4 personas,2013,5.2,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,5 personas,2020,1.1,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,5 personas,2019,1.4,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,5 personas,2018,1.3,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,5 personas,2017,1.3,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,5 personas,2016,0.7,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,5 personas,2015,0.4,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,5 personas,2014,1.1,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,5 personas,2013,1.3,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,6 personas,2020,0.9,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,6 personas,2019,0.3,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,6 personas,2018,0.3,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,6 personas,2017,0.4,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,6 personas,2016,0.3,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,6 personas,2015,0.1,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,6 personas,2014,0.2,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,6 personas,2013,0.5,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,7 personas,2016,0.1,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,7 personas,2015,0.1,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,7 personas,2013,0.0,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,8 personas o más,2020,0.6,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,8 personas o más,2019,0.2,False
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,8 personas o más,2018,0.2,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,Total,2020,121.2,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,Total,2019,126.8,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,Total,2018,125.6,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,Total,2017,129.8,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,Total,2016,132.0,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,Total,2015,120.5,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,Total,2014,123.8,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,Total,2013,118.4,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,1 persona,2020,32.0,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,1 persona,2019,33.5,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,1 persona,2018,32.1,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,1 persona,2017,30.6,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,1 persona,2016,31.9,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,1 persona,2015,29.1,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,1 persona,2014,29.9,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,1 persona,2013,26.5,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,2 personas,2020,34.7,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,2 personas,2019,39.0,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,2 personas,2018,36.4,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,2 personas,2017,41.7,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,2 personas,2016,39.3,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,2 personas,2015,35.4,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,2 personas,2014,37.4,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,2 personas,2013,35.8,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,3 personas,2020,25.6,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,3 personas,2019,23.5,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,3 personas,2018,27.0,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,3 personas,2017,27.6,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,3 personas,2016,26.4,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,3 personas,2015,25.9,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,3 personas,2014,25.0,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,3 personas,2013,24.3,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,4 personas,2020,25.3,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,4 personas,2019,24.5,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,4 personas,2018,24.0,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,4 personas,2017,25.1,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,4 personas,2016,28.3,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,4 personas,2015,24.0,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,4 personas,2014,26.1,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,4 personas,2013,24.5,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,5 personas,2020,2.8,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,5 personas,2019,3.5,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,5 personas,2018,4.8,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,5 personas,2017,3.6,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,5 personas,2016,4.6,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,5 personas,2015,5.1,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,5 personas,2014,4.2,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,5 personas,2013,5.8,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,6 personas,2020,0.5,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,6 personas,2019,2.2,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,6 personas,2018,1.0,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,6 personas,2017,1.1,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,6 personas,2016,1.1,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,6 personas,2015,0.5,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,6 personas,2014,0.9,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,6 personas,2013,1.1,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,7 personas,2020,0.4,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,7 personas,2019,0.4,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,7 personas,2018,0.1,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,7 personas,2017,0.2,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,7 personas,2016,0.2,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,7 personas,2015,0.3,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,7 personas,2014,0.2,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,7 personas,2013,0.3,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,8 personas o más,2019,0.2,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,8 personas o más,2018,0.1,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,8 personas o más,2016,0.3,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,8 personas o más,2015,0.2,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,8 personas o más,2014,0.1,False
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,8 personas o más,2013,0.1,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,Total,2020,52.0,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,Total,2019,49.4,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,Total,2018,42.0,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,Total,2017,47.9,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,Total,2016,52.5,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,Total,2015,50.5,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,Total,2014,48.0,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,Total,2013,40.4,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,1 persona,2020,10.7,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,1 persona,2019,10.4,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,1 persona,2018,7.6,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,1 persona,2017,8.5,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,1 persona,2016,10.8,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,1 persona,2015,9.1,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,1 persona,2014,9.0,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,1 persona,2013,8.6,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,2 personas,2020,17.4,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,2 personas,2019,14.1,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,2 personas,2018,12.6,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,2 personas,2017,14.1,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,2 personas,2016,15.7,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,2 personas,2015,15.8,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,2 personas,2014,16.2,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,2 personas,2013,11.1,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,3 personas,2020,9.4,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,3 personas,2019,11.2,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,3 personas,2018,8.6,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,3 personas,2017,9.7,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,3 personas,2016,11.7,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,3 personas,2015,10.7,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,3 personas,2014,10.7,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,3 personas,2013,9.5,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,4 personas,2020,9.7,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,4 personas,2019,9.5,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,4 personas,2018,9.5,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,4 personas,2017,11.2,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,4 personas,2016,9.3,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,4 personas,2015,10.7,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,4 personas,2014,8.5,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,4 personas,2013,8.9,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,5 personas,2020,3.3,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,5 personas,2019,2.9,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,5 personas,2018,2.7,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,5 personas,2017,3.4,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,5 personas,2016,4.1,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,5 personas,2015,3.4,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,5 personas,2014,2.5,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,5 personas,2013,1.7,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,6 personas,2020,0.8,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,6 personas,2019,0.6,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,6 personas,2018,0.9,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,6 personas,2017,0.5,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,6 personas,2016,0.7,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,6 personas,2015,0.8,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,6 personas,2014,1.0,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,6 personas,2013,0.5,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,7 personas,2020,0.6,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,7 personas,2019,0.4,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,7 personas,2017,0.3,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,7 personas,2015,0.1,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,7 personas,2014,0.0,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,7 personas,2013,0.1,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,8 personas o más,2019,0.4,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,8 personas o más,2016,0.1,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,8 personas o más,2015,0.1,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,8 personas o más,2014,0.1,False
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,8 personas o más,2013,0.1,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,Total,2020,33.4,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,Total,2019,33.6,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,Total,2018,32.3,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,Total,2017,27.4,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,Total,2016,23.7,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,Total,2015,26.5,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,Total,2014,30.2,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,Total,2013,34.2,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,1 persona,2020,5.0,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,1 persona,2019,5.8,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,1 persona,2018,5.1,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,1 persona,2017,5.1,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,1 persona,2016,5.1,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,1 persona,2015,5.5,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,1 persona,2014,5.4,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,1 persona,2013,5.9,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,2 personas,2020,9.1,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,2 personas,2019,8.2,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,2 personas,2018,8.5,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,2 personas,2017,7.1,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,2 personas,2016,6.7,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,2 personas,2015,8.2,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,2 personas,2014,9.3,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,2 personas,2013,10.0,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,3 personas,2020,8.2,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,3 personas,2019,8.4,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,3 personas,2018,6.3,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,3 personas,2017,4.8,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,3 personas,2016,5.0,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,3 personas,2015,5.5,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,3 personas,2014,5.0,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,3 personas,2013,7.2,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,4 personas,2020,6.4,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,4 personas,2019,8.4,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,4 personas,2018,8.8,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,4 personas,2017,6.9,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,4 personas,2016,4.9,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,4 personas,2015,4.4,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,4 personas,2014,6.7,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,4 personas,2013,7.9,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,5 personas,2020,1.8,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,5 personas,2019,1.4,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,5 personas,2018,2.6,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,5 personas,2017,3.1,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,5 personas,2016,1.3,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,5 personas,2015,2.0,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,5 personas,2014,3.1,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,5 personas,2013,2.2,False
"15 Navarra, Comunidad Foral De",Más de 150 m2,6 personas,2020,1.3,False
