Comunidades y Ciudades Autónomas,Tipo Vivienda,Tipo Indicador,Periodo,Total
01 Andalucía,Vivienda nueva,Variación anual,2015T2,6.2
01 Andalucía,Vivienda nueva,Variación anual,2015T1,4.0
01 Andalucía,Vivienda nueva,Variación anual,2014T4,2.6
01 Andalucía,Vivienda nueva,Variación anual,2014T3,1.9
01 Andalucía,Vivienda nueva,Variación anual,2014T2,2.4
01 Andalucía,Vivienda nueva,Variación anual,2014T1,-0.8
01 Andalucía,Vivienda nueva,Variación anual,2013T4,-5.7
01 Andalucía,Vivienda nueva,Variación anual,2013T3,-7.8
01 Andalucía,Vivienda nueva,Variación anual,2013T2,-10.1
01 Andalucía,Vivienda nueva,Variación anual,2013T1,-11.4
01 Andalucía,Vivienda nueva,Variación anual,2012T4,-10.5
01 Andalucía,Vivienda nueva,Variación anual,2012T3,-10.5
01 Andalucía,Vivienda nueva,Variación anual,2012T2,-11.0
01 Andalucía,Vivienda nueva,Variación anual,2012T1,-7.8
01 Andalucía,Vivienda nueva,Variación anual,2011T4,-5.3
01 Andalucía,Vivienda nueva,Variación anual,2011T3,-3.6
01 Andalucía,Vivienda nueva,Variación anual,2011T2,-4.5
01 Andalucía,Vivienda nueva,Variación anual,2011T1,-2.4
01 Andalucía,Vivienda nueva,Variación anual,2010T4,-2.2
01 Andalucía,Vivienda nueva,Variación anual,2010T3,-2.3
01 Andalucía,Vivienda nueva,Variación anual,2010T2,-0.1
01 Andalucía,Vivienda nueva,Variación anual,2010T1,-2.6
01 Andalucía,Vivienda nueva,Variación anual,2009T4,-1.8
01 Andalucía,Vivienda nueva,Variación anual,2009T3,-2.2
01 Andalucía,Vivienda nueva,Variación anual,2009T2,0.6
01 Andalucía,Vivienda nueva,Variación anual,2009T1,2.0
01 Andalucía,Vivienda nueva,Variación anual,2008T4,2.1
01 Andalucía,Vivienda nueva,Variación anual,2008T3,7.0
01 Andalucía,Vivienda nueva,Variación anual,2008T2,8.0
01 Andalucía,Vivienda nueva,Variación anual,2008T1,10.2
01 Andalucía,Vivienda nueva,Variación anual,2007T4,14.7
01 Andalucía,Vivienda nueva,Variación anual,2007T3,13.6
01 Andalucía,Vivienda nueva,Variación anual,2007T2,14.4
01 Andalucía,Vivienda nueva,Variación anual,2007T1,15.4
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2025T1,4.6
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2024T4,17.5
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2024T3,16.4
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2024T2,8.7
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2024T1,6.5
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2023T4,5.3
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2023T3,7.8
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2023T2,1.0
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2023T1,0.7
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2022T4,8.7
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2022T3,4.7
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2022T2,3.7
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2022T1,3.3
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2021T4,7.6
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2021T3,5.7
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2021T2,0.3
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2021T1,-1.2
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2020T4,9.4
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2020T3,8.0
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2020T2,3.9
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2020T1,1.8
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2019T4,6.5
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2019T3,8.8
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2019T2,3.6
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2019T1,1.0
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2018T4,7.0
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2018T3,6.4
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2018T2,2.9
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2018T1,0.9
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2017T4,5.7
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2017T3,5.5
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2017T2,4.2
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2017T1,2.2
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2016T4,4.7
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2016T3,5.5
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2016T2,7.0
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2016T1,2.8
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2015T4,6.5
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2015T3,4.6
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2015T2,4.9
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2015T1,1.7
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2014T4,2.6
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2014T3,2.2
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2014T2,1.3
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2014T1,0.3
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2013T4,-5.7
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2013T3,-5.5
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2013T2,-6.7
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2013T1,-4.6
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2012T4,-10.5
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2012T3,-8.3
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2012T2,-7.2
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2012T1,-3.6
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2011T4,-5.3
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2011T3,-3.0
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2011T2,-1.2
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2011T1,-0.9
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2010T4,-2.2
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2010T3,-1.6
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2010T2,1.1
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2010T1,-0.8
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2009T4,-1.8
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2009T3,-1.0
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2009T2,-0.5
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2009T1,0.1
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2008T4,2.1
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2008T3,3.4
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2008T2,1.0
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2008T1,0.2
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2007T4,14.7
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2007T3,10.8
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2007T2,7.3
01 Andalucía,Vivienda nueva,Variación en lo que va de año,2007T1,4.3
01 Andalucía,Vivienda segunda mano,Índice,2025T1,165.385
01 Andalucía,Vivienda segunda mano,Índice,2024T4,160.495
01 Andalucía,Vivienda segunda mano,Índice,2024T3,157.143
01 Andalucía,Vivienda segunda mano,Índice,2024T2,152.082
01 Andalucía,Vivienda segunda mano,Índice,2024T1,145.362
01 Andalucía,Vivienda segunda mano,Índice,2023T4,142.358
01 Andalucía,Vivienda segunda mano,Índice,2023T3,142.718
01 Andalucía,Vivienda segunda mano,Índice,2023T2,139.691
01 Andalucía,Vivienda segunda mano,Índice,2023T1,135.389
01 Andalucía,Vivienda segunda mano,Índice,2022T4,135.208
01 Andalucía,Vivienda segunda mano,Índice,2022T3,136.586
01 Andalucía,Vivienda segunda mano,Índice,2022T2,134.193
01 Andalucía,Vivienda segunda mano,Índice,2022T1,130.414
01 Andalucía,Vivienda segunda mano,Índice,2021T4,127.633
01 Andalucía,Vivienda segunda mano,Índice,2021T3,125.653
01 Andalucía,Vivienda segunda mano,Índice,2021T2,121.954
01 Andalucía,Vivienda segunda mano,Índice,2021T1,117.998
01 Andalucía,Vivienda segunda mano,Índice,2020T4,118.06
01 Andalucía,Vivienda segunda mano,Índice,2020T3,118.623
01 Andalucía,Vivienda segunda mano,Índice,2020T2,117.948
01 Andalucía,Vivienda segunda mano,Índice,2020T1,118.103
01 Andalucía,Vivienda segunda mano,Índice,2019T4,117.395
01 Andalucía,Vivienda segunda mano,Índice,2019T3,117.968
01 Andalucía,Vivienda segunda mano,Índice,2019T2,115.883
01 Andalucía,Vivienda segunda mano,Índice,2019T1,113.854
01 Andalucía,Vivienda segunda mano,Índice,2018T4,113.01
01 Andalucía,Vivienda segunda mano,Índice,2018T3,111.808
01 Andalucía,Vivienda segunda mano,Índice,2018T2,110.011
01 Andalucía,Vivienda segunda mano,Índice,2018T1,107.59
01 Andalucía,Vivienda segunda mano,Índice,2017T4,107.119
01 Andalucía,Vivienda segunda mano,Índice,2017T3,106.209
01 Andalucía,Vivienda segunda mano,Índice,2017T2,104.984
01 Andalucía,Vivienda segunda mano,Índice,2017T1,103.411
01 Andalucía,Vivienda segunda mano,Índice,2016T4,102.65
01 Andalucía,Vivienda segunda mano,Índice,2016T3,102.498
01 Andalucía,Vivienda segunda mano,Índice,2016T2,102.405
01 Andalucía,Vivienda segunda mano,Índice,2016T1,101.51
01 Andalucía,Vivienda segunda mano,Índice,2015T4,100.888
01 Andalucía,Vivienda segunda mano,Índice,2015T3,101.962
01 Andalucía,Vivienda segunda mano,Índice,2015T2,100.619
01 Andalucía,Vivienda segunda mano,Índice,2015T1,96.531
01 Andalucía,Vivienda segunda mano,Índice,2014T4,98.428
01 Andalucía,Vivienda segunda mano,Índice,2014T3,97.78
01 Andalucía,Vivienda segunda mano,Índice,2014T2,97.608
01 Andalucía,Vivienda segunda mano,Índice,2014T1,95.786
01 Andalucía,Vivienda segunda mano,Índice,2013T4,96.853
01 Andalucía,Vivienda segunda mano,Índice,2013T3,98.18
01 Andalucía,Vivienda segunda mano,Índice,2013T2,97.458
01 Andalucía,Vivienda segunda mano,Índice,2013T1,97.692
01 Andalucía,Vivienda segunda mano,Índice,2012T4,103.576
01 Andalucía,Vivienda segunda mano,Índice,2012T3,104.792
01 Andalucía,Vivienda segunda mano,Índice,2012T2,107.454
01 Andalucía,Vivienda segunda mano,Índice,2012T1,111.673
01 Andalucía,Vivienda segunda mano,Índice,2011T4,117.954
01 Andalucía,Vivienda segunda mano,Índice,2011T3,122.747
01 Andalucía,Vivienda segunda mano,Índice,2011T2,126.55
01 Andalucía,Vivienda segunda mano,Índice,2011T1,126.266
01 Andalucía,Vivienda segunda mano,Índice,2010T4,133.72
01 Andalucía,Vivienda segunda mano,Índice,2010T3,133.191
01 Andalucía,Vivienda segunda mano,Índice,2010T2,135.448
01 Andalucía,Vivienda segunda mano,Índice,2010T1,134.734
01 Andalucía,Vivienda segunda mano,Índice,2009T4,136.203
01 Andalucía,Vivienda segunda mano,Índice,2009T3,135.816
01 Andalucía,Vivienda segunda mano,Índice,2009T2,136.685
01 Andalucía,Vivienda segunda mano,Índice,2009T1,135.086
01 Andalucía,Vivienda segunda mano,Índice,2008T4,138.605
01 Andalucía,Vivienda segunda mano,Índice,2008T3,144.405
01 Andalucía,Vivienda segunda mano,Índice,2008T2,147.412
01 Andalucía,Vivienda segunda mano,Índice,2008T1,149.799
01 Andalucía,Vivienda segunda mano,Índice,2007T4,150.191
01 Andalucía,Vivienda segunda mano,Índice,2007T3,151.053
01 Andalucía,Vivienda segunda mano,Índice,2007T2,148.886
01 Andalucía,Vivienda segunda mano,Índice,2007T1,144.341
01 Andalucía,Vivienda segunda mano,Variación trimestral,2025T1,3.0
01 Andalucía,Vivienda segunda mano,Variación trimestral,2024T4,2.1
01 Andalucía,Vivienda segunda mano,Variación trimestral,2024T3,3.3
01 Andalucía,Vivienda segunda mano,Variación trimestral,2024T2,4.6
01 Andalucía,Vivienda segunda mano,Variación trimestral,2024T1,2.1
01 Andalucía,Vivienda segunda mano,Variación trimestral,2023T4,-0.3
01 Andalucía,Vivienda segunda mano,Variación trimestral,2023T3,2.2
01 Andalucía,Vivienda segunda mano,Variación trimestral,2023T2,3.2
01 Andalucía,Vivienda segunda mano,Variación trimestral,2023T1,0.1
01 Andalucía,Vivienda segunda mano,Variación trimestral,2022T4,-1.0
01 Andalucía,Vivienda segunda mano,Variación trimestral,2022T3,1.8
01 Andalucía,Vivienda segunda mano,Variación trimestral,2022T2,2.9
01 Andalucía,Vivienda segunda mano,Variación trimestral,2022T1,2.2
01 Andalucía,Vivienda segunda mano,Variación trimestral,2021T4,1.6
01 Andalucía,Vivienda segunda mano,Variación trimestral,2021T3,3.0
01 Andalucía,Vivienda segunda mano,Variación trimestral,2021T2,3.4
01 Andalucía,Vivienda segunda mano,Variación trimestral,2021T1,-0.1
01 Andalucía,Vivienda segunda mano,Variación trimestral,2020T4,-0.5
01 Andalucía,Vivienda segunda mano,Variación trimestral,2020T3,0.6
01 Andalucía,Vivienda segunda mano,Variación trimestral,2020T2,-0.1
01 Andalucía,Vivienda segunda mano,Variación trimestral,2020T1,0.6
01 Andalucía,Vivienda segunda mano,Variación trimestral,2019T4,-0.5
01 Andalucía,Vivienda segunda mano,Variación trimestral,2019T3,1.8
01 Andalucía,Vivienda segunda mano,Variación trimestral,2019T2,1.8
01 Andalucía,Vivienda segunda mano,Variación trimestral,2019T1,0.7
01 Andalucía,Vivienda segunda mano,Variación trimestral,2018T4,1.1
01 Andalucía,Vivienda segunda mano,Variación trimestral,2018T3,1.6
01 Andalucía,Vivienda segunda mano,Variación trimestral,2018T2,2.2
01 Andalucía,Vivienda segunda mano,Variación trimestral,2018T1,0.4
01 Andalucía,Vivienda segunda mano,Variación trimestral,2017T4,0.9
01 Andalucía,Vivienda segunda mano,Variación trimestral,2017T3,1.2
01 Andalucía,Vivienda segunda mano,Variación trimestral,2017T2,1.5
01 Andalucía,Vivienda segunda mano,Variación trimestral,2017T1,0.7
01 Andalucía,Vivienda segunda mano,Variación trimestral,2016T4,0.1
01 Andalucía,Vivienda segunda mano,Variación trimestral,2016T3,0.1
01 Andalucía,Vivienda segunda mano,Variación trimestral,2016T2,0.9
01 Andalucía,Vivienda segunda mano,Variación trimestral,2016T1,0.6
01 Andalucía,Vivienda segunda mano,Variación trimestral,2015T4,-1.1
01 Andalucía,Vivienda segunda mano,Variación trimestral,2015T3,1.3
01 Andalucía,Vivienda segunda mano,Variación trimestral,2015T2,4.2
01 Andalucía,Vivienda segunda mano,Variación trimestral,2015T1,-1.9
01 Andalucía,Vivienda segunda mano,Variación trimestral,2014T4,0.7
01 Andalucía,Vivienda segunda mano,Variación trimestral,2014T3,0.2
01 Andalucía,Vivienda segunda mano,Variación trimestral,2014T2,1.9
01 Andalucía,Vivienda segunda mano,Variación trimestral,2014T1,-1.1
01 Andalucía,Vivienda segunda mano,Variación trimestral,2013T4,-1.4
01 Andalucía,Vivienda segunda mano,Variación trimestral,2013T3,0.7
01 Andalucía,Vivienda segunda mano,Variación trimestral,2013T2,-0.2
01 Andalucía,Vivienda segunda mano,Variación trimestral,2013T1,-5.7
01 Andalucía,Vivienda segunda mano,Variación trimestral,2012T4,-1.2
01 Andalucía,Vivienda segunda mano,Variación trimestral,2012T3,-2.5
01 Andalucía,Vivienda segunda mano,Variación trimestral,2012T2,-3.8
01 Andalucía,Vivienda segunda mano,Variación trimestral,2012T1,-5.3
01 Andalucía,Vivienda segunda mano,Variación trimestral,2011T4,-3.9
01 Andalucía,Vivienda segunda mano,Variación trimestral,2011T3,-3.0
01 Andalucía,Vivienda segunda mano,Variación trimestral,2011T2,0.2
01 Andalucía,Vivienda segunda mano,Variación trimestral,2011T1,-5.6
01 Andalucía,Vivienda segunda mano,Variación trimestral,2010T4,0.4
01 Andalucía,Vivienda segunda mano,Variación trimestral,2010T3,-1.7
01 Andalucía,Vivienda segunda mano,Variación trimestral,2010T2,0.5
01 Andalucía,Vivienda segunda mano,Variación trimestral,2010T1,-1.1
01 Andalucía,Vivienda segunda mano,Variación trimestral,2009T4,0.3
01 Andalucía,Vivienda segunda mano,Variación trimestral,2009T3,-0.6
01 Andalucía,Vivienda segunda mano,Variación trimestral,2009T2,1.2
01 Andalucía,Vivienda segunda mano,Variación trimestral,2009T1,-2.5
01 Andalucía,Vivienda segunda mano,Variación trimestral,2008T4,-4.0
01 Andalucía,Vivienda segunda mano,Variación trimestral,2008T3,-2.0
01 Andalucía,Vivienda segunda mano,Variación trimestral,2008T2,-1.6
01 Andalucía,Vivienda segunda mano,Variación trimestral,2008T1,-0.3
01 Andalucía,Vivienda segunda mano,Variación trimestral,2007T4,-0.6
01 Andalucía,Vivienda segunda mano,Variación trimestral,2007T3,1.5
01 Andalucía,Vivienda segunda mano,Variación trimestral,2007T2,3.1
01 Andalucía,Vivienda segunda mano,Variación trimestral,2007T1,3.7
01 Andalucía,Vivienda segunda mano,Variación anual,2025T1,13.8
01 Andalucía,Vivienda segunda mano,Variación anual,2024T4,12.7
01 Andalucía,Vivienda segunda mano,Variación anual,2024T3,10.1
01 Andalucía,Vivienda segunda mano,Variación anual,2024T2,8.9
01 Andalucía,Vivienda segunda mano,Variación anual,2024T1,7.4
01 Andalucía,Vivienda segunda mano,Variación anual,2023T4,5.3
01 Andalucía,Vivienda segunda mano,Variación anual,2023T3,4.5
01 Andalucía,Vivienda segunda mano,Variación anual,2023T2,4.1
01 Andalucía,Vivienda segunda mano,Variación anual,2023T1,3.8
01 Andalucía,Vivienda segunda mano,Variación anual,2022T4,5.9
01 Andalucía,Vivienda segunda mano,Variación anual,2022T3,8.7
01 Andalucía,Vivienda segunda mano,Variación anual,2022T2,10.0
01 Andalucía,Vivienda segunda mano,Variación anual,2022T1,10.5
01 Andalucía,Vivienda segunda mano,Variación anual,2021T4,8.1
01 Andalucía,Vivienda segunda mano,Variación anual,2021T3,5.9
01 Andalucía,Vivienda segunda mano,Variación anual,2021T2,3.4
01 Andalucía,Vivienda segunda mano,Variación anual,2021T1,-0.1
01 Andalucía,Vivienda segunda mano,Variación anual,2020T4,0.6
01 Andalucía,Vivienda segunda mano,Variación anual,2020T3,0.6
01 Andalucía,Vivienda segunda mano,Variación anual,2020T2,1.8
01 Andalucía,Vivienda segunda mano,Variación anual,2020T1,3.7
01 Andalucía,Vivienda segunda mano,Variación anual,2019T4,3.9
01 Andalucía,Vivienda segunda mano,Variación anual,2019T3,5.5
01 Andalucía,Vivienda segunda mano,Variación anual,2019T2,5.3
01 Andalucía,Vivienda segunda mano,Variación anual,2019T1,5.8
01 Andalucía,Vivienda segunda mano,Variación anual,2018T4,5.5
01 Andalucía,Vivienda segunda mano,Variación anual,2018T3,5.3
01 Andalucía,Vivienda segunda mano,Variación anual,2018T2,4.8
01 Andalucía,Vivienda segunda mano,Variación anual,2018T1,4.0
01 Andalucía,Vivienda segunda mano,Variación anual,2017T4,4.4
01 Andalucía,Vivienda segunda mano,Variación anual,2017T3,3.6
01 Andalucía,Vivienda segunda mano,Variación anual,2017T2,2.5
