Comunidades y Ciudades Autónomas,Superficie Util,Tamaño Hogar,Año,Total
10 Comunitat Valenciana,Entre 76 y 105 m2,4 personas,2015,170.8
10 Comunitat Valenciana,Entre 76 y 105 m2,4 personas,2014,182.6
10 Comunitat Valenciana,Entre 76 y 105 m2,4 personas,2013,170.8
10 Comunitat Valenciana,Entre 76 y 105 m2,5 personas,2020,27.4
10 Comunitat Valenciana,Entre 76 y 105 m2,5 personas,2019,28.5
10 Comunitat Valenciana,Entre 76 y 105 m2,5 personas,2018,41.6
10 Comunitat Valenciana,Entre 76 y 105 m2,5 personas,2017,34.9
10 Comunitat Valenciana,Entre 76 y 105 m2,5 personas,2016,36.5
10 Comunitat Valenciana,Entre 76 y 105 m2,5 personas,2015,38.0
10 Comunitat Valenciana,Entre 76 y 105 m2,5 personas,2014,34.0
10 Comunitat Valenciana,Entre 76 y 105 m2,5 personas,2013,30.9
10 Comunitat Valenciana,Entre 76 y 105 m2,6 personas,2020,7.0
10 Comunitat Valenciana,Entre 76 y 105 m2,6 personas,2019,9.4
10 Comunitat Valenciana,Entre 76 y 105 m2,6 personas,2018,5.9
10 Comunitat Valenciana,Entre 76 y 105 m2,6 personas,2017,3.7
10 Comunitat Valenciana,Entre 76 y 105 m2,6 personas,2016,5.8
10 Comunitat Valenciana,Entre 76 y 105 m2,6 personas,2015,3.0
10 Comunitat Valenciana,Entre 76 y 105 m2,6 personas,2014,4.9
10 Comunitat Valenciana,Entre 76 y 105 m2,6 personas,2013,5.7
10 Comunitat Valenciana,Entre 76 y 105 m2,7 personas,2020,1.3
10 Comunitat Valenciana,Entre 76 y 105 m2,7 personas,2019,4.2
10 Comunitat Valenciana,Entre 76 y 105 m2,7 personas,2018,2.0
10 Comunitat Valenciana,Entre 76 y 105 m2,7 personas,2017,0.5
10 Comunitat Valenciana,Entre 76 y 105 m2,7 personas,2016,0.0
10 Comunitat Valenciana,Entre 76 y 105 m2,7 personas,2015,0.3
10 Comunitat Valenciana,Entre 76 y 105 m2,7 personas,2014,2.0
10 Comunitat Valenciana,Entre 76 y 105 m2,7 personas,2013,2.2
10 Comunitat Valenciana,Entre 76 y 105 m2,8 personas o más,2020,3.1
10 Comunitat Valenciana,Entre 76 y 105 m2,8 personas o más,2019,0.9
10 Comunitat Valenciana,Entre 76 y 105 m2,8 personas o más,2018,0.6
10 Comunitat Valenciana,Entre 76 y 105 m2,8 personas o más,2017,0.1
10 Comunitat Valenciana,Entre 76 y 105 m2,8 personas o más,2016,0.2
10 Comunitat Valenciana,Entre 76 y 105 m2,8 personas o más,2015,0.1
10 Comunitat Valenciana,Entre 76 y 105 m2,8 personas o más,2014,1.0
10 Comunitat Valenciana,Entre 76 y 105 m2,8 personas o más,2013,1.0
10 Comunitat Valenciana,Entre 106 y 150 m2,Total,2020,458.0
10 Comunitat Valenciana,Entre 106 y 150 m2,Total,2019,480.3
10 Comunitat Valenciana,Entre 106 y 150 m2,Total,2018,461.6
10 Comunitat Valenciana,Entre 106 y 150 m2,Total,2017,435.7
10 Comunitat Valenciana,Entre 106 y 150 m2,Total,2016,430.6
10 Comunitat Valenciana,Entre 106 y 150 m2,Total,2015,443.7
10 Comunitat Valenciana,Entre 106 y 150 m2,Total,2014,453.4
10 Comunitat Valenciana,Entre 106 y 150 m2,Total,2013,459.0
10 Comunitat Valenciana,Entre 106 y 150 m2,1 persona,2020,97.3
10 Comunitat Valenciana,Entre 106 y 150 m2,1 persona,2019,97.7
10 Comunitat Valenciana,Entre 106 y 150 m2,1 persona,2018,94.2
10 Comunitat Valenciana,Entre 106 y 150 m2,1 persona,2017,83.3
10 Comunitat Valenciana,Entre 106 y 150 m2,1 persona,2016,77.3
10 Comunitat Valenciana,Entre 106 y 150 m2,1 persona,2015,92.7
10 Comunitat Valenciana,Entre 106 y 150 m2,1 persona,2014,97.1
10 Comunitat Valenciana,Entre 106 y 150 m2,1 persona,2013,84.2
10 Comunitat Valenciana,Entre 106 y 150 m2,2 personas,2020,152.3
10 Comunitat Valenciana,Entre 106 y 150 m2,2 personas,2019,153.3
10 Comunitat Valenciana,Entre 106 y 150 m2,2 personas,2018,159.3
10 Comunitat Valenciana,Entre 106 y 150 m2,2 personas,2017,136.4
10 Comunitat Valenciana,Entre 106 y 150 m2,2 personas,2016,137.0
10 Comunitat Valenciana,Entre 106 y 150 m2,2 personas,2015,130.9
10 Comunitat Valenciana,Entre 106 y 150 m2,2 personas,2014,141.0
10 Comunitat Valenciana,Entre 106 y 150 m2,2 personas,2013,143.7
10 Comunitat Valenciana,Entre 106 y 150 m2,3 personas,2020,94.0
10 Comunitat Valenciana,Entre 106 y 150 m2,3 personas,2019,104.3
10 Comunitat Valenciana,Entre 106 y 150 m2,3 personas,2018,102.2
10 Comunitat Valenciana,Entre 106 y 150 m2,3 personas,2017,109.6
10 Comunitat Valenciana,Entre 106 y 150 m2,3 personas,2016,99.5
10 Comunitat Valenciana,Entre 106 y 150 m2,3 personas,2015,105.4
10 Comunitat Valenciana,Entre 106 y 150 m2,3 personas,2014,95.5
10 Comunitat Valenciana,Entre 106 y 150 m2,3 personas,2013,111.2
10 Comunitat Valenciana,Entre 106 y 150 m2,4 personas,2020,89.5
10 Comunitat Valenciana,Entre 106 y 150 m2,4 personas,2019,95.8
10 Comunitat Valenciana,Entre 106 y 150 m2,4 personas,2018,81.2
10 Comunitat Valenciana,Entre 106 y 150 m2,4 personas,2017,82.1
10 Comunitat Valenciana,Entre 106 y 150 m2,4 personas,2016,88.4
10 Comunitat Valenciana,Entre 106 y 150 m2,4 personas,2015,92.4
10 Comunitat Valenciana,Entre 106 y 150 m2,4 personas,2014,95.7
10 Comunitat Valenciana,Entre 106 y 150 m2,4 personas,2013,92.6
10 Comunitat Valenciana,Entre 106 y 150 m2,5 personas,2020,15.1
10 Comunitat Valenciana,Entre 106 y 150 m2,5 personas,2019,17.9
10 Comunitat Valenciana,Entre 106 y 150 m2,5 personas,2018,17.6
10 Comunitat Valenciana,Entre 106 y 150 m2,5 personas,2017,22.3
10 Comunitat Valenciana,Entre 106 y 150 m2,5 personas,2016,26.4
10 Comunitat Valenciana,Entre 106 y 150 m2,5 personas,2015,19.2
10 Comunitat Valenciana,Entre 106 y 150 m2,5 personas,2014,19.4
10 Comunitat Valenciana,Entre 106 y 150 m2,5 personas,2013,23.6
10 Comunitat Valenciana,Entre 106 y 150 m2,6 personas,2020,6.2
10 Comunitat Valenciana,Entre 106 y 150 m2,6 personas,2019,5.9
10 Comunitat Valenciana,Entre 106 y 150 m2,6 personas,2018,4.5
10 Comunitat Valenciana,Entre 106 y 150 m2,6 personas,2017,1.9
10 Comunitat Valenciana,Entre 106 y 150 m2,6 personas,2016,1.9
10 Comunitat Valenciana,Entre 106 y 150 m2,6 personas,2015,2.9
10 Comunitat Valenciana,Entre 106 y 150 m2,6 personas,2014,4.5
10 Comunitat Valenciana,Entre 106 y 150 m2,6 personas,2013,3.5
10 Comunitat Valenciana,Entre 106 y 150 m2,7 personas,2020,3.6
10 Comunitat Valenciana,Entre 106 y 150 m2,7 personas,2019,1.6
10 Comunitat Valenciana,Entre 106 y 150 m2,7 personas,2018,2.4
10 Comunitat Valenciana,Entre 106 y 150 m2,7 personas,2017,0.0
10 Comunitat Valenciana,Entre 106 y 150 m2,7 personas,2016,0.1
10 Comunitat Valenciana,Entre 106 y 150 m2,7 personas,2015,0.1
10 Comunitat Valenciana,Entre 106 y 150 m2,7 personas,2014,0.2
10 Comunitat Valenciana,Entre 106 y 150 m2,7 personas,2013,0.3
10 Comunitat Valenciana,Entre 106 y 150 m2,8 personas o más,2019,3.8
10 Comunitat Valenciana,Entre 106 y 150 m2,8 personas o más,2018,0.2
10 Comunitat Valenciana,Entre 106 y 150 m2,8 personas o más,2017,0.0
10 Comunitat Valenciana,Entre 106 y 150 m2,8 personas o más,2015,0.1
10 Comunitat Valenciana,Más de 150 m2,Total,2020,239.9
10 Comunitat Valenciana,Más de 150 m2,Total,2019,218.3
10 Comunitat Valenciana,Más de 150 m2,Total,2018,195.4
10 Comunitat Valenciana,Más de 150 m2,Total,2017,208.6
10 Comunitat Valenciana,Más de 150 m2,Total,2016,238.8
10 Comunitat Valenciana,Más de 150 m2,Total,2015,191.6
10 Comunitat Valenciana,Más de 150 m2,Total,2014,190.4
10 Comunitat Valenciana,Más de 150 m2,Total,2013,233.6
10 Comunitat Valenciana,Más de 150 m2,1 persona,2020,39.1
10 Comunitat Valenciana,Más de 150 m2,1 persona,2019,41.1
10 Comunitat Valenciana,Más de 150 m2,1 persona,2018,30.9
10 Comunitat Valenciana,Más de 150 m2,1 persona,2017,40.3
10 Comunitat Valenciana,Más de 150 m2,1 persona,2016,43.8
10 Comunitat Valenciana,Más de 150 m2,1 persona,2015,28.1
10 Comunitat Valenciana,Más de 150 m2,1 persona,2014,37.4
10 Comunitat Valenciana,Más de 150 m2,1 persona,2013,37.7
10 Comunitat Valenciana,Más de 150 m2,2 personas,2020,78.0
10 Comunitat Valenciana,Más de 150 m2,2 personas,2019,70.0
10 Comunitat Valenciana,Más de 150 m2,2 personas,2018,56.3
10 Comunitat Valenciana,Más de 150 m2,2 personas,2017,64.5
10 Comunitat Valenciana,Más de 150 m2,2 personas,2016,73.2
10 Comunitat Valenciana,Más de 150 m2,2 personas,2015,62.4
10 Comunitat Valenciana,Más de 150 m2,2 personas,2014,52.1
10 Comunitat Valenciana,Más de 150 m2,2 personas,2013,67.2
10 Comunitat Valenciana,Más de 150 m2,3 personas,2020,50.9
10 Comunitat Valenciana,Más de 150 m2,3 personas,2019,49.2
10 Comunitat Valenciana,Más de 150 m2,3 personas,2018,49.6
10 Comunitat Valenciana,Más de 150 m2,3 personas,2017,46.9
10 Comunitat Valenciana,Más de 150 m2,3 personas,2016,45.2
10 Comunitat Valenciana,Más de 150 m2,3 personas,2015,38.7
10 Comunitat Valenciana,Más de 150 m2,3 personas,2014,46.9
10 Comunitat Valenciana,Más de 150 m2,3 personas,2013,53.4
10 Comunitat Valenciana,Más de 150 m2,4 personas,2020,50.8
10 Comunitat Valenciana,Más de 150 m2,4 personas,2019,42.6
10 Comunitat Valenciana,Más de 150 m2,4 personas,2018,43.2
10 Comunitat Valenciana,Más de 150 m2,4 personas,2017,41.2
10 Comunitat Valenciana,Más de 150 m2,4 personas,2016,57.0
10 Comunitat Valenciana,Más de 150 m2,4 personas,2015,46.6
10 Comunitat Valenciana,Más de 150 m2,4 personas,2014,40.5
10 Comunitat Valenciana,Más de 150 m2,4 personas,2013,55.1
10 Comunitat Valenciana,Más de 150 m2,5 personas,2020,15.7
10 Comunitat Valenciana,Más de 150 m2,5 personas,2019,10.4
10 Comunitat Valenciana,Más de 150 m2,5 personas,2018,11.3
10 Comunitat Valenciana,Más de 150 m2,5 personas,2017,15.2
10 Comunitat Valenciana,Más de 150 m2,5 personas,2016,15.5
10 Comunitat Valenciana,Más de 150 m2,5 personas,2015,14.9
10 Comunitat Valenciana,Más de 150 m2,5 personas,2014,10.8
10 Comunitat Valenciana,Más de 150 m2,5 personas,2013,16.5
10 Comunitat Valenciana,Más de 150 m2,6 personas,2020,2.9
10 Comunitat Valenciana,Más de 150 m2,6 personas,2019,4.1
10 Comunitat Valenciana,Más de 150 m2,6 personas,2018,3.5
10 Comunitat Valenciana,Más de 150 m2,6 personas,2017,0.5
10 Comunitat Valenciana,Más de 150 m2,6 personas,2016,4.1
10 Comunitat Valenciana,Más de 150 m2,6 personas,2015,0.4
10 Comunitat Valenciana,Más de 150 m2,6 personas,2014,2.4
10 Comunitat Valenciana,Más de 150 m2,6 personas,2013,2.6
10 Comunitat Valenciana,Más de 150 m2,7 personas,2020,0.6
10 Comunitat Valenciana,Más de 150 m2,7 personas,2019,1.0
10 Comunitat Valenciana,Más de 150 m2,7 personas,2018,0.7
10 Comunitat Valenciana,Más de 150 m2,7 personas,2015,0.4
10 Comunitat Valenciana,Más de 150 m2,7 personas,2014,0.2
10 Comunitat Valenciana,Más de 150 m2,7 personas,2013,0.9
10 Comunitat Valenciana,Más de 150 m2,8 personas o más,2020,1.9
10 Comunitat Valenciana,Más de 150 m2,8 personas o más,2015,0.1
10 Comunitat Valenciana,Más de 150 m2,8 personas o más,2014,0.1
10 Comunitat Valenciana,Más de 150 m2,8 personas o más,2013,0.2
11 Extremadura,Total,Total,2020,432.3
11 Extremadura,Total,Total,2019,430.4
11 Extremadura,Total,Total,2018,428.0
11 Extremadura,Total,Total,2017,429.1
11 Extremadura,Total,Total,2016,430.6
11 Extremadura,Total,Total,2015,431.1
11 Extremadura,Total,Total,2014,431.7
11 Extremadura,Total,Total,2013,428.9
11 Extremadura,Total,1 persona,2020,118.1
11 Extremadura,Total,1 persona,2019,114.6
11 Extremadura,Total,1 persona,2018,112.4
11 Extremadura,Total,1 persona,2017,111.1
11 Extremadura,Total,1 persona,2016,110.3
11 Extremadura,Total,1 persona,2015,109.0
11 Extremadura,Total,1 persona,2014,108.0
11 Extremadura,Total,1 persona,2013,104.5
11 Extremadura,Total,2 personas,2020,131.0
11 Extremadura,Total,2 personas,2019,130.3
11 Extremadura,Total,2 personas,2018,129.6
11 Extremadura,Total,2 personas,2017,129.5
11 Extremadura,Total,2 personas,2016,130.0
11 Extremadura,Total,2 personas,2015,130.3
11 Extremadura,Total,2 personas,2014,130.4
11 Extremadura,Total,2 personas,2013,128.8
11 Extremadura,Total,3 personas,2020,86.4
11 Extremadura,Total,3 personas,2019,86.8
11 Extremadura,Total,3 personas,2018,87.0
11 Extremadura,Total,3 personas,2017,87.7
11 Extremadura,Total,3 personas,2016,88.2
11 Extremadura,Total,3 personas,2015,88.3
11 Extremadura,Total,3 personas,2014,88.4
11 Extremadura,Total,3 personas,2013,88.5
11 Extremadura,Total,4 personas,2020,79.6
11 Extremadura,Total,4 personas,2019,80.6
11 Extremadura,Total,4 personas,2018,80.0
11 Extremadura,Total,4 personas,2017,81.2
11 Extremadura,Total,4 personas,2016,81.8
11 Extremadura,Total,4 personas,2015,82.4
11 Extremadura,Total,4 personas,2014,82.9
11 Extremadura,Total,4 personas,2013,84.1
11 Extremadura,Total,5 personas,2020,16.4
11 Extremadura,Total,5 personas,2019,17.4
11 Extremadura,Total,5 personas,2018,14.9
11 Extremadura,Total,5 personas,2017,16.8
11 Extremadura,Total,5 personas,2016,16.4
11 Extremadura,Total,5 personas,2015,17.3
11 Extremadura,Total,5 personas,2014,17.0
11 Extremadura,Total,5 personas,2013,17.7
11 Extremadura,Total,6 personas,2020,0.1
11 Extremadura,Total,6 personas,2019,0.7
11 Extremadura,Total,6 personas,2018,2.4
11 Extremadura,Total,6 personas,2017,2.5
11 Extremadura,Total,6 personas,2016,3.0
11 Extremadura,Total,6 personas,2015,3.0
11 Extremadura,Total,6 personas,2014,3.8
11 Extremadura,Total,6 personas,2013,4.5
11 Extremadura,Total,7 personas,2020,0.7
11 Extremadura,Total,7 personas,2019,0.0
11 Extremadura,Total,7 personas,2018,1.7
11 Extremadura,Total,7 personas,2017,0.4
11 Extremadura,Total,7 personas,2016,0.7
11 Extremadura,Total,7 personas,2015,0.5
11 Extremadura,Total,7 personas,2014,1.2
11 Extremadura,Total,7 personas,2013,0.7
11 Extremadura,Total,8 personas o más,2020,0.1
11 Extremadura,Total,8 personas o más,2016,0.2
11 Extremadura,Total,8 personas o más,2015,0.3
11 Extremadura,Total,8 personas o más,2013,0.2
11 Extremadura,Menos de 46 m2,Total,2020,5.0
11 Extremadura,Menos de 46 m2,Total,2019,4.2
11 Extremadura,Menos de 46 m2,Total,2018,3.9
11 Extremadura,Menos de 46 m2,Total,2017,3.2
11 Extremadura,Menos de 46 m2,Total,2016,5.0
11 Extremadura,Menos de 46 m2,Total,2015,5.8
11 Extremadura,Menos de 46 m2,Total,2014,6.6
11 Extremadura,Menos de 46 m2,Total,2013,9.0
11 Extremadura,Menos de 46 m2,1 persona,2020,3.3
11 Extremadura,Menos de 46 m2,1 persona,2019,2.7
11 Extremadura,Menos de 46 m2,1 persona,2018,1.4
11 Extremadura,Menos de 46 m2,1 persona,2017,2.4
11 Extremadura,Menos de 46 m2,1 persona,2016,3.4
11 Extremadura,Menos de 46 m2,1 persona,2015,2.9
11 Extremadura,Menos de 46 m2,1 persona,2014,4.1
11 Extremadura,Menos de 46 m2,1 persona,2013,4.4
11 Extremadura,Menos de 46 m2,2 personas,2020,0.7
11 Extremadura,Menos de 46 m2,2 personas,2019,0.8
11 Extremadura,Menos de 46 m2,2 personas,2018,2.2
11 Extremadura,Menos de 46 m2,2 personas,2017,0.4
11 Extremadura,Menos de 46 m2,2 personas,2016,0.8
11 Extremadura,Menos de 46 m2,2 personas,2015,1.4
11 Extremadura,Menos de 46 m2,2 personas,2014,1.2
11 Extremadura,Menos de 46 m2,2 personas,2013,3.2
11 Extremadura,Menos de 46 m2,3 personas,2020,0.6
11 Extremadura,Menos de 46 m2,3 personas,2019,0.6
11 Extremadura,Menos de 46 m2,3 personas,2016,0.4
11 Extremadura,Menos de 46 m2,3 personas,2015,1.1
11 Extremadura,Menos de 46 m2,3 personas,2014,0.6
11 Extremadura,Menos de 46 m2,3 personas,2013,0.7
11 Extremadura,Menos de 46 m2,4 personas,2020,0.3
11 Extremadura,Menos de 46 m2,4 personas,2018,0.3
11 Extremadura,Menos de 46 m2,4 personas,2017,0.2
11 Extremadura,Menos de 46 m2,4 personas,2016,0.3
11 Extremadura,Menos de 46 m2,4 personas,2015,0.3
11 Extremadura,Menos de 46 m2,4 personas,2014,0.7
11 Extremadura,Menos de 46 m2,4 personas,2013,0.3
11 Extremadura,Menos de 46 m2,5 personas,2017,0.3
11 Extremadura,Menos de 46 m2,5 personas,2015,0.2
11 Extremadura,Menos de 46 m2,5 personas,2013,0.2
11 Extremadura,Menos de 46 m2,6 personas,2016,0.1
11 Extremadura,Menos de 46 m2,6 personas,2013,0.3
11 Extremadura,Menos de 46 m2,8 personas o más,2020,0.0
11 Extremadura,Entre 46 y 75 m2,Total,2020,57.3
11 Extremadura,Entre 46 y 75 m2,Total,2019,56.1
11 Extremadura,Entre 46 y 75 m2,Total,2018,65.6
11 Extremadura,Entre 46 y 75 m2,Total,2017,69.6
11 Extremadura,Entre 46 y 75 m2,Total,2016,65.7
11 Extremadura,Entre 46 y 75 m2,Total,2015,76.9
11 Extremadura,Entre 46 y 75 m2,Total,2014,71.8
11 Extremadura,Entre 46 y 75 m2,Total,2013,77.5
11 Extremadura,Entre 46 y 75 m2,1 persona,2020,29.3
11 Extremadura,Entre 46 y 75 m2,1 persona,2019,23.1
11 Extremadura,Entre 46 y 75 m2,1 persona,2018,28.8
11 Extremadura,Entre 46 y 75 m2,1 persona,2017,29.6
11 Extremadura,Entre 46 y 75 m2,1 persona,2016,26.5
11 Extremadura,Entre 46 y 75 m2,1 persona,2015,30.2
11 Extremadura,Entre 46 y 75 m2,1 persona,2014,27.3
11 Extremadura,Entre 46 y 75 m2,1 persona,2013,30.7
11 Extremadura,Entre 46 y 75 m2,2 personas,2020,14.5
11 Extremadura,Entre 46 y 75 m2,2 personas,2019,17.3
11 Extremadura,Entre 46 y 75 m2,2 personas,2018,19.5
11 Extremadura,Entre 46 y 75 m2,2 personas,2017,22.8
11 Extremadura,Entre 46 y 75 m2,2 personas,2016,18.5
11 Extremadura,Entre 46 y 75 m2,2 personas,2015,24.7
11 Extremadura,Entre 46 y 75 m2,2 personas,2014,22.6
11 Extremadura,Entre 46 y 75 m2,2 personas,2013,23.7
11 Extremadura,Entre 46 y 75 m2,3 personas,2020,6.7
11 Extremadura,Entre 46 y 75 m2,3 personas,2019,9.2
11 Extremadura,Entre 46 y 75 m2,3 personas,2018,10.8
11 Extremadura,Entre 46 y 75 m2,3 personas,2017,10.8
11 Extremadura,Entre 46 y 75 m2,3 personas,2016,12.2
11 Extremadura,Entre 46 y 75 m2,3 personas,2015,11.8
11 Extremadura,Entre 46 y 75 m2,3 personas,2014,12.0
11 Extremadura,Entre 46 y 75 m2,3 personas,2013,13.1
11 Extremadura,Entre 46 y 75 m2,4 personas,2020,4.0
11 Extremadura,Entre 46 y 75 m2,4 personas,2019,5.4
11 Extremadura,Entre 46 y 75 m2,4 personas,2018,4.1
11 Extremadura,Entre 46 y 75 m2,4 personas,2017,4.7
11 Extremadura,Entre 46 y 75 m2,4 personas,2016,5.5
11 Extremadura,Entre 46 y 75 m2,4 personas,2015,8.5
11 Extremadura,Entre 46 y 75 m2,4 personas,2014,7.5
11 Extremadura,Entre 46 y 75 m2,4 personas,2013,7.7
11 Extremadura,Entre 46 y 75 m2,5 personas,2020,2.2
11 Extremadura,Entre 46 y 75 m2,5 personas,2019,1.1
11 Extremadura,Entre 46 y 75 m2,5 personas,2018,0.9
11 Extremadura,Entre 46 y 75 m2,5 personas,2017,1.7
11 Extremadura,Entre 46 y 75 m2,5 personas,2016,2.5
11 Extremadura,Entre 46 y 75 m2,5 personas,2015,1.1
11 Extremadura,Entre 46 y 75 m2,5 personas,2014,1.2
11 Extremadura,Entre 46 y 75 m2,5 personas,2013,1.6
11 Extremadura,Entre 46 y 75 m2,6 personas,2018,0.5
11 Extremadura,Entre 46 y 75 m2,6 personas,2016,0.2
11 Extremadura,Entre 46 y 75 m2,6 personas,2015,0.4
11 Extremadura,Entre 46 y 75 m2,6 personas,2014,0.8
11 Extremadura,Entre 46 y 75 m2,6 personas,2013,0.4
11 Extremadura,Entre 46 y 75 m2,7 personas,2020,0.7
11 Extremadura,Entre 46 y 75 m2,7 personas,2018,1.0
11 Extremadura,Entre 46 y 75 m2,7 personas,2017,0.1
11 Extremadura,Entre 46 y 75 m2,7 personas,2016,0.1
11 Extremadura,Entre 46 y 75 m2,7 personas,2015,0.1
11 Extremadura,Entre 46 y 75 m2,7 personas,2014,0.4
11 Extremadura,Entre 46 y 75 m2,7 personas,2013,0.2
11 Extremadura,Entre 46 y 75 m2,8 personas o más,2016,0.1
11 Extremadura,Entre 46 y 75 m2,8 personas o más,2015,0.2
11 Extremadura,Entre 76 y 105 m2,Total,2020,196.5
11 Extremadura,Entre 76 y 105 m2,Total,2019,208.7
11 Extremadura,Entre 76 y 105 m2,Total,2018,198.7
11 Extremadura,Entre 76 y 105 m2,Total,2017,199.7
11 Extremadura,Entre 76 y 105 m2,Total,2016,208.6
11 Extremadura,Entre 76 y 105 m2,Total,2015,201.1
11 Extremadura,Entre 76 y 105 m2,Total,2014,203.6
11 Extremadura,Entre 76 y 105 m2,Total,2013,199.0
11 Extremadura,Entre 76 y 105 m2,1 persona,2020,50.8
11 Extremadura,Entre 76 y 105 m2,1 persona,2019,53.8
11 Extremadura,Entre 76 y 105 m2,1 persona,2018,47.2
11 Extremadura,Entre 76 y 105 m2,1 persona,2017,46.6
11 Extremadura,Entre 76 y 105 m2,1 persona,2016,48.4
11 Extremadura,Entre 76 y 105 m2,1 persona,2015,46.7
11 Extremadura,Entre 76 y 105 m2,1 persona,2014,49.7
11 Extremadura,Entre 76 y 105 m2,1 persona,2013,46.6
11 Extremadura,Entre 76 y 105 m2,2 personas,2020,63.6
11 Extremadura,Entre 76 y 105 m2,2 personas,2019,65.1
11 Extremadura,Entre 76 y 105 m2,2 personas,2018,58.9
11 Extremadura,Entre 76 y 105 m2,2 personas,2017,63.2
11 Extremadura,Entre 76 y 105 m2,2 personas,2016,62.4
11 Extremadura,Entre 76 y 105 m2,2 personas,2015,61.7
11 Extremadura,Entre 76 y 105 m2,2 personas,2014,60.4
11 Extremadura,Entre 76 y 105 m2,2 personas,2013,56.5
11 Extremadura,Entre 76 y 105 m2,3 personas,2020,40.9
11 Extremadura,Entre 76 y 105 m2,3 personas,2019,43.4
11 Extremadura,Entre 76 y 105 m2,3 personas,2018,41.5
11 Extremadura,Entre 76 y 105 m2,3 personas,2017,41.3
11 Extremadura,Entre 76 y 105 m2,3 personas,2016,44.7
11 Extremadura,Entre 76 y 105 m2,3 personas,2015,43.4
11 Extremadura,Entre 76 y 105 m2,3 personas,2014,42.6
11 Extremadura,Entre 76 y 105 m2,3 personas,2013,43.9
11 Extremadura,Entre 76 y 105 m2,4 personas,2020,35.1
11 Extremadura,Entre 76 y 105 m2,4 personas,2019,39.3
11 Extremadura,Entre 76 y 105 m2,4 personas,2018,42.4
11 Extremadura,Entre 76 y 105 m2,4 personas,2017,39.2
11 Extremadura,Entre 76 y 105 m2,4 personas,2016,43.2
11 Extremadura,Entre 76 y 105 m2,4 personas,2015,39.2
11 Extremadura,Entre 76 y 105 m2,4 personas,2014,40.4
11 Extremadura,Entre 76 y 105 m2,4 personas,2013,42.1
11 Extremadura,Entre 76 y 105 m2,5 personas,2020,6.0
11 Extremadura,Entre 76 y 105 m2,5 personas,2019,6.7
11 Extremadura,Entre 76 y 105 m2,5 personas,2018,6.7
11 Extremadura,Entre 76 y 105 m2,5 personas,2017,8.7
11 Extremadura,Entre 76 y 105 m2,5 personas,2016,7.6
11 Extremadura,Entre 76 y 105 m2,5 personas,2015,7.7
11 Extremadura,Entre 76 y 105 m2,5 personas,2014,8.1
11 Extremadura,Entre 76 y 105 m2,5 personas,2013,8.2
11 Extremadura,Entre 76 y 105 m2,6 personas,2020,0.0
11 Extremadura,Entre 76 y 105 m2,6 personas,2019,0.3
11 Extremadura,Entre 76 y 105 m2,6 personas,2018,1.2
11 Extremadura,Entre 76 y 105 m2,6 personas,2017,0.7
11 Extremadura,Entre 76 y 105 m2,6 personas,2016,1.7
11 Extremadura,Entre 76 y 105 m2,6 personas,2015,1.9
11 Extremadura,Entre 76 y 105 m2,6 personas,2014,1.6
11 Extremadura,Entre 76 y 105 m2,6 personas,2013,1.2
11 Extremadura,Entre 76 y 105 m2,7 personas,2019,0.0
11 Extremadura,Entre 76 y 105 m2,7 personas,2018,0.8
11 Extremadura,Entre 76 y 105 m2,7 personas,2017,0.1
